date,datatype,station,attributes,value
2018-03-30T00:00:00,WDF5,GHCND:USW00094741,",,W,",330.0
2018-03-30T00:00:00,WSF2,GHCND:USW00094741,",,W,",10.3
2018-03-30T00:00:00,WSF5,GHCND:USW00094741,",,W,",14.8
2018-03-30T00:00:00,AWND,GHCND:USW00094745,",,W,",4.2
2018-03-30T00:00:00,PGTM,GHCND:USW00094745,",,W,",2332.0
2018-03-30T00:00:00,PRCP,GHCND:USW00094745,",,W,2400",0.8
2018-03-30T00:00:00,TMAX,GHCND:USW00094745,",,W,2400",13.9
2018-03-30T00:00:00,TMIN,GHCND:USW00094745,",,W,2400",4.4
2018-03-30T00:00:00,WDF2,GHCND:USW00094745,",,W,",310.0
2018-03-30T00:00:00,WDF5,GHCND:USW00094745,",,W,",300.0
2018-03-30T00:00:00,WSF2,GHCND:USW00094745,",,W,",9.8
2018-03-30T00:00:00,WSF5,GHCND:USW00094745,",,W,",13.0
2018-03-30T00:00:00,AWND,GHCND:USW00094789,",,W,",6.2
2018-03-30T00:00:00,PRCP,GHCND:USW00094789,",,W,2400",2.3
2018-03-30T00:00:00,SNOW,GHCND:USW00094789,",,W,",0.0
2018-03-30T00:00:00,SNWD,GHCND:USW00094789,",,W,2400",0.0
2018-03-30T00:00:00,TAVG,GHCND:USW00094789,"H,,S,",9.7
2018-03-30T00:00:00,TMAX,GHCND:USW00094789,",,W,2400",16.7
2018-03-30T00:00:00,TMIN,GHCND:USW00094789,",,W,2400",6.1
2018-03-30T00:00:00,WDF2,GHCND:USW00094789,",,W,",320.0
2018-03-30T00:00:00,WDF5,GHCND:USW00094789,",,W,",330.0
2018-03-30T00:00:00,WSF2,GHCND:USW00094789,",,W,",10.7
2018-03-30T00:00:00,WSF5,GHCND:USW00094789,",,W,",13.9
2018-03-30T00:00:00,WT01,GHCND:USW00094789,",,W,",1.0
2018-03-31T00:00:00,PRCP,GHCND:US1CTFR0039,",,N,",1.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,",0.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,",0.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0018,"T,,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,",0.3
2018-03-31T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,",0.0
2018-03-31T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,",0.8
2018-03-31T00:00:00,PRCP,GHCND:US1NJBG0039,",,N,",0.8
2018-03-31T00:00:00,PRCP,GHCND:US1NJES0018,",,N,",0.5
2018-03-31T00:00:00,PRCP,GHCND:US1NJES0019,",,N,",1.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJES0024,",,N,",0.0
2018-03-31T00:00:00,SNOW,GHCND:US1NJES0024,",,N,",0.0
2018-03-31T00:00:00,SNWD,GHCND:US1NJES0024,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJHD0002,",,N,",0.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJMD0043,",,N,",1.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJMD0045,",,N,",1.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJMD0062,",,N,",2.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJMD0070,",,N,",0.5
2018-03-31T00:00:00,PRCP,GHCND:US1NJMD0073,",,N,",1.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJMD0074,",,N,",0.8
2018-03-31T00:00:00,PRCP,GHCND:US1NJMD0082,",,N,",0.8
2018-03-31T00:00:00,PRCP,GHCND:US1NJMN0010,",,N,",0.5
2018-03-31T00:00:00,PRCP,GHCND:US1NJMN0048,",,N,",1.5
2018-03-31T00:00:00,SNOW,GHCND:US1NJMN0048,",,N,",0.0
2018-03-31T00:00:00,SNWD,GHCND:US1NJMN0048,"T,,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJMN0069,",,N,",2.5
2018-03-31T00:00:00,SNOW,GHCND:US1NJMN0069,",,N,",0.0
2018-03-31T00:00:00,SNWD,GHCND:US1NJMN0069,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJMS0040,",,N,",1.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJMS0049,",,N,",0.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJMS0059,",,N,",0.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJMS0089,",,N,",1.3
2018-03-31T00:00:00,SNOW,GHCND:US1NJMS0089,",,N,",0.0
2018-03-31T00:00:00,SNWD,GHCND:US1NJMS0089,",,N,",0.0
2018-03-31T00:00:00,WESD,GHCND:US1NJMS0089,",,N,",0.0
2018-03-31T00:00:00,WESF,GHCND:US1NJMS0089,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJPS0005,",,N,",1.3
2018-03-31T00:00:00,SNOW,GHCND:US1NJPS0005,",,N,",0.0
2018-03-31T00:00:00,SNWD,GHCND:US1NJPS0005,",,N,",0.0
2018-03-31T00:00:00,WESD,GHCND:US1NJPS0005,",,N,",0.0
2018-03-31T00:00:00,WESF,GHCND:US1NJPS0005,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJPS0012,",,N,",1.0
2018-03-31T00:00:00,SNOW,GHCND:US1NJPS0012,",,N,",0.0
2018-03-31T00:00:00,SNWD,GHCND:US1NJPS0012,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJPS0014,",,N,",1.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJPS0022,",,N,",0.5
2018-03-31T00:00:00,SNOW,GHCND:US1NJPS0022,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJPS0025,"T,,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NJUN0003,",,N,",0.8
2018-03-31T00:00:00,PRCP,GHCND:US1NJUN0010,",,N,",0.5
2018-03-31T00:00:00,PRCP,GHCND:US1NJUN0014,",,N,",0.8
2018-03-31T00:00:00,PRCP,GHCND:US1NJUN0017,",,N,",0.3
2018-03-31T00:00:00,PRCP,GHCND:US1NJUN0028,",,N,",1.0
2018-03-31T00:00:00,PRCP,GHCND:US1NYKN0025,",,N,",2.0
2018-03-31T00:00:00,SNOW,GHCND:US1NYKN0025,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NYNS0007,",,N,",2.5
2018-03-31T00:00:00,SNOW,GHCND:US1NYNS0007,",,N,",0.0
2018-03-31T00:00:00,SNWD,GHCND:US1NYNS0007,",,N,",0.0
2018-03-31T00:00:00,WESD,GHCND:US1NYNS0007,",,N,",0.0
2018-03-31T00:00:00,WESF,GHCND:US1NYNS0007,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NYNS0030,",,N,",2.3
2018-03-31T00:00:00,PRCP,GHCND:US1NYNS0034,",,N,",2.5
2018-03-31T00:00:00,PRCP,GHCND:US1NYNS0035,",,N,",0.0
2018-03-31T00:00:00,SNOW,GHCND:US1NYNS0035,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NYNS0036,",,N,",3.3
2018-03-31T00:00:00,PRCP,GHCND:US1NYNS0037,",,N,",1.5
2018-03-31T00:00:00,PRCP,GHCND:US1NYNS0041,",,N,",2.8
2018-03-31T00:00:00,PRCP,GHCND:US1NYNS0042,",,N,",2.3
2018-03-31T00:00:00,PRCP,GHCND:US1NYNS0043,",,N,",2.8
2018-03-31T00:00:00,PRCP,GHCND:US1NYNS0046,",,N,",1.5
2018-03-31T00:00:00,PRCP,GHCND:US1NYQN0002,",,N,",2.5
2018-03-31T00:00:00,PRCP,GHCND:US1NYQN0027,",,N,",2.5
2018-03-31T00:00:00,PRCP,GHCND:US1NYRL0005,",,N,",0.8
2018-03-31T00:00:00,PRCP,GHCND:US1NYSF0061,"T,,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:US1NYSF0062,",,N,",1.8
2018-03-31T00:00:00,PRCP,GHCND:US1NYSF0089,",,N,",1.3
2018-03-31T00:00:00,PRCP,GHCND:US1NYSF0092,",,N,",1.8
2018-03-31T00:00:00,PRCP,GHCND:US1NYWC0018,",,N,",0.8
2018-03-31T00:00:00,SNOW,GHCND:US1NYWC0018,",,N,",0.0
2018-03-31T00:00:00,SNWD,GHCND:US1NYWC0018,",,N,",0.0
2018-03-31T00:00:00,WESD,GHCND:US1NYWC0018,",,N,",0.0
2018-03-31T00:00:00,WESF,GHCND:US1NYWC0018,",,N,",0.0
2018-03-31T00:00:00,PRCP,GHCND:USC00066655,",,7,0700",1.3
2018-03-31T00:00:00,PRCP,GHCND:USC00280907,",,7,0700",1.0
2018-03-31T00:00:00,SNOW,GHCND:USC00280907,",,7,",0.0
2018-03-31T00:00:00,SNWD,GHCND:USC00280907,",,7,0700",0.0
2018-03-31T00:00:00,TMAX,GHCND:USC00280907,",,7,0700",13.3
2018-03-31T00:00:00,TMIN,GHCND:USC00280907,",,7,0700",1.7
2018-03-31T00:00:00,TOBS,GHCND:USC00280907,",,7,0700",2.8
2018-03-31T00:00:00,PRCP,GHCND:USC00281335,",,7,0700",0.0
2018-03-31T00:00:00,SNOW,GHCND:USC00281335,",,7,",0.0
2018-03-31T00:00:00,SNWD,GHCND:USC00281335,",,7,0700",0.0
2018-03-31T00:00:00,TMAX,GHCND:USC00281335,",,7,0700",15.6
2018-03-31T00:00:00,TMIN,GHCND:USC00281335,",,7,0700",1.7
2018-03-31T00:00:00,PRCP,GHCND:USC00283704,",,7,0700",0.3
2018-03-31T00:00:00,SNOW,GHCND:USC00283704,",,7,",0.0
2018-03-31T00:00:00,SNWD,GHCND:USC00283704,",,7,0700",0.0
2018-03-31T00:00:00,TMAX,GHCND:USC00283704,",,7,0700",15.6
2018-03-31T00:00:00,TMIN,GHCND:USC00283704,",,7,0700",2.8
2018-03-31T00:00:00,TOBS,GHCND:USC00283704,",,7,0700",2.8
2018-03-31T00:00:00,PRCP,GHCND:USC00301309,",,7,0700",0.8
2018-03-31T00:00:00,SNOW,GHCND:USC00301309,",,7,",0.0
2018-03-31T00:00:00,SNWD,GHCND:USC00301309,",,7,0700",0.0
2018-03-31T00:00:00,TMAX,GHCND:USC00301309,",,7,0700",14.4
2018-03-31T00:00:00,TMIN,GHCND:USC00301309,",,7,0700",2.8
2018-03-31T00:00:00,TOBS,GHCND:USC00301309,",,7,0700",2.8
2018-03-31T00:00:00,WT01,GHCND:USC00301309,",,7,",1.0
2018-03-31T00:00:00,PRCP,GHCND:USC00308577,",,7,0800",7.6
2018-03-31T00:00:00,SNOW,GHCND:USC00308577,",,7,",0.0
2018-03-31T00:00:00,SNWD,GHCND:USC00308577,",,7,0800",0.0
2018-03-31T00:00:00,AWND,GHCND:USW00014732,",,W,",5.0
2018-03-31T00:00:00,PRCP,GHCND:USW00014732,",,W,2400",0.0
2018-03-31T00:00:00,SNOW,GHCND:USW00014732,",,W,",0.0
2018-03-31T00:00:00,SNWD,GHCND:USW00014732,",,W,2400",0.0
2018-03-31T00:00:00,TAVG,GHCND:USW00014732,"H,,S,",8.4
2018-03-31T00:00:00,TMAX,GHCND:USW00014732,",,W,2400",13.9
2018-03-31T00:00:00,TMIN,GHCND:USW00014732,",,W,2400",4.4
2018-03-31T00:00:00,WDF2,GHCND:USW00014732,",,W,",320.0
2018-03-31T00:00:00,WDF5,GHCND:USW00014732,",,W,",330.0
2018-03-31T00:00:00,WSF2,GHCND:USW00014732,",,W,",11.2
2018-03-31T00:00:00,WSF5,GHCND:USW00014732,",,W,",13.9
2018-03-31T00:00:00,AWND,GHCND:USW00014734,",,W,",4.7
2018-03-31T00:00:00,PRCP,GHCND:USW00014734,",,W,2400",0.0
2018-03-31T00:00:00,SNOW,GHCND:USW00014734,",,W,",0.0
2018-03-31T00:00:00,SNWD,GHCND:USW00014734,",,W,2400",0.0
2018-03-31T00:00:00,TAVG,GHCND:USW00014734,"H,,S,",8.4
2018-03-31T00:00:00,TMAX,GHCND:USW00014734,",,W,2400",14.4
2018-03-31T00:00:00,TMIN,GHCND:USW00014734,",,W,2400",3.3
2018-03-31T00:00:00,WDF2,GHCND:USW00014734,",,W,",320.0
2018-03-31T00:00:00,WDF5,GHCND:USW00014734,",,W,",330.0
2018-03-31T00:00:00,WSF2,GHCND:USW00014734,",,W,",10.3
2018-03-31T00:00:00,WSF5,GHCND:USW00014734,",,W,",12.5
2018-03-31T00:00:00,AWND,GHCND:USW00054743,",,W,",3.0
2018-03-31T00:00:00,PGTM,GHCND:USW00054743,",,W,",1556.0
2018-03-31T00:00:00,PRCP,GHCND:USW00054743,",,W,",0.0
2018-03-31T00:00:00,TMAX,GHCND:USW00054743,",,W,",14.4
2018-03-31T00:00:00,TMIN,GHCND:USW00054743,",,W,",2.2
2018-03-31T00:00:00,WDF2,GHCND:USW00054743,",,W,",170.0
2018-03-31T00:00:00,WDF5,GHCND:USW00054743,",,W,",150.0
2018-03-31T00:00:00,WSF2,GHCND:USW00054743,",,W,",8.1
2018-03-31T00:00:00,WSF5,GHCND:USW00054743,",,W,",11.2
2018-03-31T00:00:00,AWND,GHCND:USW00054787,",,W,",4.9
2018-03-31T00:00:00,PGTM,GHCND:USW00054787,",,W,",2132.0
2018-03-31T00:00:00,PRCP,GHCND:USW00054787,",,W,",0.0
2018-03-31T00:00:00,TMAX,GHCND:USW00054787,",,W,",11.7
2018-03-31T00:00:00,TMIN,GHCND:USW00054787,",,W,",2.8
2018-03-31T00:00:00,WDF2,GHCND:USW00054787,",,W,",210.0
2018-03-31T00:00:00,WDF5,GHCND:USW00054787,",,W,",210.0
2018-03-31T00:00:00,WSF2,GHCND:USW00054787,",,W,",9.8
2018-03-31T00:00:00,WSF5,GHCND:USW00054787,",,W,",11.6
2018-03-31T00:00:00,AWND,GHCND:USW00094728,",,W,",2.9
2018-03-31T00:00:00,PRCP,GHCND:USW00094728,",,W,2400",0.0
2018-03-31T00:00:00,SNOW,GHCND:USW00094728,",,W,",0.0
2018-03-31T00:00:00,SNWD,GHCND:USW00094728,",,W,2400",0.0
2018-03-31T00:00:00,TMAX,GHCND:USW00094728,",,W,2400",14.4
2018-03-31T00:00:00,TMIN,GHCND:USW00094728,",,W,2400",3.9
2018-03-31T00:00:00,WDF2,GHCND:USW00094728,",,W,",170.0
2018-03-31T00:00:00,WDF5,GHCND:USW00094728,",,W,",300.0
2018-03-31T00:00:00,WSF2,GHCND:USW00094728,",,W,",7.2
2018-03-31T00:00:00,WSF5,GHCND:USW00094728,",,W,",11.2
2018-03-31T00:00:00,AWND,GHCND:USW00094741,",,W,",4.6
2018-03-31T00:00:00,PGTM,GHCND:USW00094741,",,W,",40.0
2018-03-31T00:00:00,PRCP,GHCND:USW00094741,",,W,",0.0
2018-03-31T00:00:00,TMAX,GHCND:USW00094741,",,W,",13.9
2018-03-31T00:00:00,TMIN,GHCND:USW00094741,",,W,",3.3
2018-03-31T00:00:00,WDF2,GHCND:USW00094741,",,W,",330.0
2018-03-31T00:00:00,WDF5,GHCND:USW00094741,",,W,",330.0
2018-03-31T00:00:00,WSF2,GHCND:USW00094741,",,W,",9.4
2018-03-31T00:00:00,WSF5,GHCND:USW00094741,",,W,",12.5
2018-03-31T00:00:00,AWND,GHCND:USW00094745,",,W,",4.4
2018-03-31T00:00:00,PGTM,GHCND:USW00094745,",,W,",23.0
2018-03-31T00:00:00,PRCP,GHCND:USW00094745,",,W,2400",0.0
2018-03-31T00:00:00,TMAX,GHCND:USW00094745,",,W,2400",12.8
2018-03-31T00:00:00,TMIN,GHCND:USW00094745,",,W,2400",2.2
2018-03-31T00:00:00,WDF2,GHCND:USW00094745,",,W,",320.0
2018-03-31T00:00:00,WDF5,GHCND:USW00094745,",,W,",320.0
2018-03-31T00:00:00,WSF2,GHCND:USW00094745,",,W,",9.4
2018-03-31T00:00:00,WSF5,GHCND:USW00094745,",,W,",11.2
2018-03-31T00:00:00,AWND,GHCND:USW00094789,",,W,",7.1
2018-03-31T00:00:00,PRCP,GHCND:USW00094789,",,W,2400",0.0
2018-03-31T00:00:00,SNOW,GHCND:USW00094789,",,W,",0.0
2018-03-31T00:00:00,SNWD,GHCND:USW00094789,",,W,2400",0.0
2018-03-31T00:00:00,TAVG,GHCND:USW00094789,"H,,S,",7.3
2018-03-31T00:00:00,TMAX,GHCND:USW00094789,",,W,2400",11.1
2018-03-31T00:00:00,TMIN,GHCND:USW00094789,",,W,2400",2.8
2018-03-31T00:00:00,WDF2,GHCND:USW00094789,",,W,",190.0
2018-03-31T00:00:00,WDF5,GHCND:USW00094789,",,W,",190.0
2018-03-31T00:00:00,WSF2,GHCND:USW00094789,",,W,",11.2
2018-03-31T00:00:00,WSF5,GHCND:USW00094789,",,W,",14.3
2018-04-01T00:00:00,PRCP,GHCND:US1CTFR0039,"T,,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0003,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJBG0003,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0015,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJBG0015,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0017,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJBG0017,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0018,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJBG0018,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0023,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJBG0023,",,N,",0.0
2018-04-01T00:00:00,SNWD,GHCND:US1NJBG0023,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0030,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJBG0039,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJES0018,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJES0018,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJES0019,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJES0019,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJES0024,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJES0024,",,N,",0.0
2018-04-01T00:00:00,SNWD,GHCND:US1NJES0024,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJHD0002,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJHD0002,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMD0043,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMD0043,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMD0045,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMD0045,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMD0062,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMD0062,",,N,",0.0
2018-04-01T00:00:00,DAPR,GHCND:US1NJMD0066,",,N,",2.0
2018-04-01T00:00:00,MDPR,GHCND:US1NJMD0066,",,N,",0.8
2018-04-01T00:00:00,PRCP,GHCND:US1NJMD0070,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMD0073,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMD0074,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMD0082,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMN0010,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMN0010,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMN0048,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMN0048,",,N,",0.0
2018-04-01T00:00:00,SNWD,GHCND:US1NJMN0048,"T,,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMN0069,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMN0069,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMS0011,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMS0011,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMS0040,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMS0040,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMS0049,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMS0049,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMS0059,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMS0069,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMS0069,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMS0070,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMS0070,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMS0075,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMS0075,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJMS0089,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJMS0089,",,N,",0.0
2018-04-01T00:00:00,SNWD,GHCND:US1NJMS0089,",,N,",0.0
2018-04-01T00:00:00,WESD,GHCND:US1NJMS0089,",,N,",0.0
2018-04-01T00:00:00,WESF,GHCND:US1NJMS0089,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJPS0005,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJPS0005,",,N,",0.0
2018-04-01T00:00:00,SNWD,GHCND:US1NJPS0005,",,N,",0.0
2018-04-01T00:00:00,WESD,GHCND:US1NJPS0005,",,N,",0.0
2018-04-01T00:00:00,WESF,GHCND:US1NJPS0005,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJPS0012,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJPS0012,",,N,",0.0
2018-04-01T00:00:00,SNWD,GHCND:US1NJPS0012,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJPS0014,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJPS0014,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJPS0022,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJPS0022,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJPS0025,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJPS0025,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJUN0003,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJUN0003,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJUN0010,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJUN0010,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJUN0014,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJUN0017,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJUN0017,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NJUN0028,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NJUN0028,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYKN0025,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NYKN0025,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0007,",,N,",0.3
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0018,"T,,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0027,",,N,",0.3
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0030,",,N,",0.3
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0034,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NYNS0034,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0035,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NYNS0035,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0036,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NYNS0036,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0041,",,N,",0.3
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0042,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NYNS0042,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0043,",,N,",0.3
2018-04-01T00:00:00,DAPR,GHCND:US1NYNS0045,",,N,",5.0
2018-04-01T00:00:00,MDPR,GHCND:US1NYNS0045,",,N,",12.7
2018-04-01T00:00:00,PRCP,GHCND:US1NYNS0046,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYQN0002,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYQN0027,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NYQN0027,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYRL0005,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYSF0061,"T,,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:US1NYSF0089,",,N,",0.3
2018-04-01T00:00:00,PRCP,GHCND:US1NYSF0092,",,N,",0.5
2018-04-01T00:00:00,PRCP,GHCND:US1NYWC0018,",,N,",0.0
2018-04-01T00:00:00,SNOW,GHCND:US1NYWC0018,",,N,",0.0
2018-04-01T00:00:00,SNWD,GHCND:US1NYWC0018,",,N,",0.0
2018-04-01T00:00:00,WESD,GHCND:US1NYWC0018,",,N,",0.0
2018-04-01T00:00:00,WESF,GHCND:US1NYWC0018,",,N,",0.0
2018-04-01T00:00:00,PRCP,GHCND:USC00066655,",,7,0700",0.8
2018-04-01T00:00:00,PRCP,GHCND:USC00280907,",,7,0700",0.0
2018-04-01T00:00:00,SNOW,GHCND:USC00280907,",,7,",0.0
2018-04-01T00:00:00,SNWD,GHCND:USC00280907,",,7,0700",0.0
2018-04-01T00:00:00,TMAX,GHCND:USC00280907,",,7,0700",13.3
2018-04-01T00:00:00,TMIN,GHCND:USC00280907,",,7,0700",2.8
2018-04-01T00:00:00,TOBS,GHCND:USC00280907,",,7,0700",5.6
2018-04-01T00:00:00,PRCP,GHCND:USC00281335,",,7,0700",0.0
2018-04-01T00:00:00,SNOW,GHCND:USC00281335,",,7,",0.0
2018-04-01T00:00:00,SNWD,GHCND:USC00281335,",,7,0700",0.0
2018-04-01T00:00:00,TMAX,GHCND:USC00281335,",,7,0700",15.6
2018-04-01T00:00:00,TMIN,GHCND:USC00281335,",,7,0700",2.2
2018-04-01T00:00:00,PRCP,GHCND:USC00283704,",,7,0700",0.0
2018-04-01T00:00:00,SNOW,GHCND:USC00283704,",,7,",0.0
2018-04-01T00:00:00,SNWD,GHCND:USC00283704,",,7,0700",0.0
2018-04-01T00:00:00,TMAX,GHCND:USC00283704,",,7,0700",15.0
2018-04-01T00:00:00,TMIN,GHCND:USC00283704,",,7,0700",2.8
2018-04-01T00:00:00,TOBS,GHCND:USC00283704,",,7,0700",7.2
2018-04-01T00:00:00,PRCP,GHCND:USC00289187,",,7,0700",0.0
2018-04-01T00:00:00,SNOW,GHCND:USC00289187,",,7,",0.0
2018-04-01T00:00:00,SNWD,GHCND:USC00289187,",,7,0700",0.0
