date,datatype,station,value,station_name
2018-08-02,PRCP,GHCND:US1NYRC0001,1.5,"STATEN ISLAND 4.5 SSE, NY US"
2018-08-02,PRCP,GHCND:US1NYRC0002,0.0,"STATEN ISLAND 1.4 SE, NY US"
2018-08-02,SNOW,GHCND:US1NYRC0002,0.0,"STATEN ISLAND 1.4 SE, NY US"
2018-08-02,PRCP,GHCND:US1NYRL0005,31.2,"WEST NYACK 1.3 WSW, NY US"
2018-08-02,PRCP,GHCND:US1NYSF0061,1.0,"CENTERPORT 0.9 SW, NY US"
2018-08-02,PRCP,GHCND:US1NYSF0062,0.0,"COPIAGUE 0.4 ENE, NY US"
2018-08-02,PRCP,GHCND:US1NYSF0083,2.3,"MELVILLE 1.6 SW, NY US"
2018-08-02,PRCP,GHCND:US1NYSF0089,0.0,"AMITYVILLE 0.1 WSW, NY US"
2018-08-02,SNOW,GHCND:US1NYSF0089,0.0,"AMITYVILLE 0.1 WSW, NY US"
2018-08-02,PRCP,GHCND:US1NYSF0092,0.0,"AMITYVILLE 0.6 NNE, NY US"
2018-08-02,SNOW,GHCND:US1NYSF0092,0.0,"AMITYVILLE 0.6 NNE, NY US"
2018-08-02,PRCP,GHCND:US1NYWC0018,36.1,"ARMONK 0.3 SE, NY US"
2018-08-02,SNOW,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-08-02,SNWD,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-08-02,WESD,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-08-02,WESF,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-08-02,PRCP,GHCND:USC00066655,7.9,"PUTNAM LAKE, CT US"
2018-08-02,PRCP,GHCND:USC00280907,17.5,"BOONTON 1 SE, NJ US"
2018-08-02,SNOW,GHCND:USC00280907,0.0,"BOONTON 1 SE, NJ US"
2018-08-02,SNWD,GHCND:USC00280907,0.0,"BOONTON 1 SE, NJ US"
2018-08-02,TMAX,GHCND:USC00280907,30.0,"BOONTON 1 SE, NJ US"
2018-08-02,TMIN,GHCND:USC00280907,20.6,"BOONTON 1 SE, NJ US"
2018-08-02,TOBS,GHCND:USC00280907,24.4,"BOONTON 1 SE, NJ US"
2018-08-02,PRCP,GHCND:USC00281335,10.4,"CANOE BROOK, NJ US"
2018-08-02,SNOW,GHCND:USC00281335,0.0,"CANOE BROOK, NJ US"
2018-08-02,SNWD,GHCND:USC00281335,0.0,"CANOE BROOK, NJ US"
2018-08-02,TMAX,GHCND:USC00281335,31.7,"CANOE BROOK, NJ US"
2018-08-02,TMIN,GHCND:USC00281335,22.2,"CANOE BROOK, NJ US"
2018-08-02,TOBS,GHCND:USC00281335,22.8,"CANOE BROOK, NJ US"
2018-08-02,PRCP,GHCND:USC00283704,5.6,"HARRISON, NJ US"
2018-08-02,SNOW,GHCND:USC00283704,0.0,"HARRISON, NJ US"
2018-08-02,SNWD,GHCND:USC00283704,0.0,"HARRISON, NJ US"
2018-08-02,TMAX,GHCND:USC00283704,32.8,"HARRISON, NJ US"
2018-08-02,TMIN,GHCND:USC00283704,23.3,"HARRISON, NJ US"
2018-08-02,TOBS,GHCND:USC00283704,23.9,"HARRISON, NJ US"
2018-08-02,WT01,GHCND:USC00283704,1.0,"HARRISON, NJ US"
2018-08-02,PRCP,GHCND:USC00289187,2.3,"WANAQUE RAYMOND DAM, NJ US"
2018-08-02,SNOW,GHCND:USC00289187,0.0,"WANAQUE RAYMOND DAM, NJ US"
2018-08-02,SNWD,GHCND:USC00289187,0.0,"WANAQUE RAYMOND DAM, NJ US"
2018-08-02,TMAX,GHCND:USC00289187,30.0,"WANAQUE RAYMOND DAM, NJ US"
2018-08-02,TMIN,GHCND:USC00289187,17.2,"WANAQUE RAYMOND DAM, NJ US"
2018-08-02,TOBS,GHCND:USC00289187,21.1,"WANAQUE RAYMOND DAM, NJ US"
2018-08-02,PRCP,GHCND:USC00301309,0.5,"CENTERPORT, NY US"
2018-08-02,SNOW,GHCND:USC00301309,0.0,"CENTERPORT, NY US"
2018-08-02,SNWD,GHCND:USC00301309,0.0,"CENTERPORT, NY US"
2018-08-02,TMAX,GHCND:USC00301309,29.4,"CENTERPORT, NY US"
2018-08-02,TMIN,GHCND:USC00301309,22.8,"CENTERPORT, NY US"
2018-08-02,TOBS,GHCND:USC00301309,23.9,"CENTERPORT, NY US"
2018-08-02,PRCP,GHCND:USC00308577,2.5,"SYOSSET, NY US"
2018-08-02,SNOW,GHCND:USC00308577,0.0,"SYOSSET, NY US"
2018-08-02,SNWD,GHCND:USC00308577,0.0,"SYOSSET, NY US"
2018-08-02,AWND,GHCND:USW00014732,3.7,"LA GUARDIA AIRPORT, NY US"
2018-08-02,PRCP,GHCND:USW00014732,5.3,"LA GUARDIA AIRPORT, NY US"
2018-08-02,SNOW,GHCND:USW00014732,0.0,"LA GUARDIA AIRPORT, NY US"
2018-08-02,SNWD,GHCND:USW00014732,0.0,"LA GUARDIA AIRPORT, NY US"
2018-08-02,TAVG,GHCND:USW00014732,29.0,"LA GUARDIA AIRPORT, NY US"
2018-08-02,TMAX,GHCND:USW00014732,33.3,"LA GUARDIA AIRPORT, NY US"
2018-08-02,TMIN,GHCND:USW00014732,25.6,"LA GUARDIA AIRPORT, NY US"
2018-08-02,WDF2,GHCND:USW00014732,230.0,"LA GUARDIA AIRPORT, NY US"
2018-08-02,WDF5,GHCND:USW00014732,230.0,"LA GUARDIA AIRPORT, NY US"
2018-08-02,WSF2,GHCND:USW00014732,9.8,"LA GUARDIA AIRPORT, NY US"
2018-08-02,WSF5,GHCND:USW00014732,13.9,"LA GUARDIA AIRPORT, NY US"
2018-08-02,WT01,GHCND:USW00014732,1.0,"LA GUARDIA AIRPORT, NY US"
2018-08-02,WT03,GHCND:USW00014732,1.0,"LA GUARDIA AIRPORT, NY US"
2018-08-02,AWND,GHCND:USW00014734,4.3,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,PRCP,GHCND:USW00014734,10.2,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,SNOW,GHCND:USW00014734,0.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,SNWD,GHCND:USW00014734,0.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,TAVG,GHCND:USW00014734,27.7,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,TMAX,GHCND:USW00014734,31.1,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,TMIN,GHCND:USW00014734,23.9,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,WDF2,GHCND:USW00014734,230.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,WDF5,GHCND:USW00014734,200.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,WSF2,GHCND:USW00014734,10.3,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,WSF5,GHCND:USW00014734,13.4,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,WT01,GHCND:USW00014734,1.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,WT03,GHCND:USW00014734,1.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,WT08,GHCND:USW00014734,1.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-02,AWND,GHCND:USW00054743,1.6,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-08-02,PGTM,GHCND:USW00054743,1507.0,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-08-02,PRCP,GHCND:USW00054743,24.1,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-08-02,TMAX,GHCND:USW00054743,29.4,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-08-02,TMIN,GHCND:USW00054743,21.7,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-08-02,WDF2,GHCND:USW00054743,310.0,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-08-02,WDF5,GHCND:USW00054743,300.0,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-08-02,WSF2,GHCND:USW00054743,7.2,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-08-02,WSF5,GHCND:USW00054743,9.4,"CALDWELL ESSEX CO AIRPORT, NJ US"
2018-08-02,AWND,GHCND:USW00054787,6.1,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-08-02,PGTM,GHCND:USW00054787,1531.0,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-08-02,PRCP,GHCND:USW00054787,0.0,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-08-02,TMAX,GHCND:USW00054787,29.4,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-08-02,TMIN,GHCND:USW00054787,24.4,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-08-02,WDF2,GHCND:USW00054787,220.0,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-08-02,WDF5,GHCND:USW00054787,220.0,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-08-02,WSF2,GHCND:USW00054787,10.7,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-08-02,WSF5,GHCND:USW00054787,13.9,"FARMINGDALE REPUBLIC AIRPORT, NY US"
2018-08-02,AWND,GHCND:USW00094728,1.2,"NY CITY CENTRAL PARK, NY US"
2018-08-02,PRCP,GHCND:USW00094728,13.0,"NY CITY CENTRAL PARK, NY US"
2018-08-02,SNOW,GHCND:USW00094728,0.0,"NY CITY CENTRAL PARK, NY US"
2018-08-02,SNWD,GHCND:USW00094728,0.0,"NY CITY CENTRAL PARK, NY US"
2018-08-02,TMAX,GHCND:USW00094728,30.0,"NY CITY CENTRAL PARK, NY US"
2018-08-02,TMIN,GHCND:USW00094728,24.4,"NY CITY CENTRAL PARK, NY US"
2018-08-02,WDF2,GHCND:USW00094728,230.0,"NY CITY CENTRAL PARK, NY US"
2018-08-02,WDF5,GHCND:USW00094728,240.0,"NY CITY CENTRAL PARK, NY US"
2018-08-02,WSF2,GHCND:USW00094728,4.5,"NY CITY CENTRAL PARK, NY US"
2018-08-02,WSF5,GHCND:USW00094728,8.9,"NY CITY CENTRAL PARK, NY US"
2018-08-02,WT01,GHCND:USW00094728,1.0,"NY CITY CENTRAL PARK, NY US"
2018-08-02,WT03,GHCND:USW00094728,1.0,"NY CITY CENTRAL PARK, NY US"
2018-08-02,AWND,GHCND:USW00094741,3.6,"TETERBORO AIRPORT, NJ US"
2018-08-02,PGTM,GHCND:USW00094741,1436.0,"TETERBORO AIRPORT, NJ US"
2018-08-02,PRCP,GHCND:USW00094741,1.3,"TETERBORO AIRPORT, NJ US"
2018-08-02,TMAX,GHCND:USW00094741,32.8,"TETERBORO AIRPORT, NJ US"
2018-08-02,TMIN,GHCND:USW00094741,23.3,"TETERBORO AIRPORT, NJ US"
2018-08-02,WDF2,GHCND:USW00094741,210.0,"TETERBORO AIRPORT, NJ US"
2018-08-02,WDF5,GHCND:USW00094741,200.0,"TETERBORO AIRPORT, NJ US"
2018-08-02,WSF2,GHCND:USW00094741,9.8,"TETERBORO AIRPORT, NJ US"
2018-08-02,WSF5,GHCND:USW00094741,12.5,"TETERBORO AIRPORT, NJ US"
2018-08-02,AWND,GHCND:USW00094745,2.3,"WESTCHESTER CO AIRPORT, NY US"
2018-08-02,PGTM,GHCND:USW00094745,148.0,"WESTCHESTER CO AIRPORT, NY US"
2018-08-02,PRCP,GHCND:USW00094745,3.6,"WESTCHESTER CO AIRPORT, NY US"
2018-08-02,TMAX,GHCND:USW00094745,30.6,"WESTCHESTER CO AIRPORT, NY US"
2018-08-02,TMIN,GHCND:USW00094745,22.8,"WESTCHESTER CO AIRPORT, NY US"
2018-08-02,WDF2,GHCND:USW00094745,170.0,"WESTCHESTER CO AIRPORT, NY US"
2018-08-02,WDF5,GHCND:USW00094745,270.0,"WESTCHESTER CO AIRPORT, NY US"
2018-08-02,WSF2,GHCND:USW00094745,6.7,"WESTCHESTER CO AIRPORT, NY US"
2018-08-02,WSF5,GHCND:USW00094745,8.9,"WESTCHESTER CO AIRPORT, NY US"
2018-08-02,AWND,GHCND:USW00094789,6.4,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,PRCP,GHCND:USW00094789,0.5,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,SNOW,GHCND:USW00094789,0.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,SNWD,GHCND:USW00094789,0.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,TAVG,GHCND:USW00094789,26.5,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,TMAX,GHCND:USW00094789,29.4,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,TMIN,GHCND:USW00094789,24.4,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,WDF2,GHCND:USW00094789,190.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,WDF5,GHCND:USW00094789,180.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,WSF2,GHCND:USW00094789,13.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,WSF5,GHCND:USW00094789,15.2,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-02,WT01,GHCND:USW00094789,1.0,"JFK INTERNATIONAL AIRPORT, NY US"
2018-08-03,PRCP,GHCND:US1CTFR0039,4.8,"STAMFORD 4.2 S, CT US"
2018-08-03,PRCP,GHCND:US1NJBG0003,0.3,"TENAFLY 1.3 W, NJ US"
2018-08-03,PRCP,GHCND:US1NJBG0010,38.1,"RIVER VALE TWP 1.5 S, NJ US"
2018-08-03,PRCP,GHCND:US1NJBG0015,2.8,"NORTH ARLINGTON 0.7 WNW, NJ US"
2018-08-03,PRCP,GHCND:US1NJBG0017,15.7,"GLEN ROCK 0.7 SSE, NJ US"
2018-08-03,PRCP,GHCND:US1NJBG0018,3.6,"PALISADES PARK 0.2 WNW, NJ US"
2018-08-03,PRCP,GHCND:US1NJBG0030,23.6,"OAKLAND 1.0 ESE, NJ US"
2018-08-03,PRCP,GHCND:US1NJBG0039,4.1,"RIVER EDGE 0.4 NNE, NJ US"
2018-08-03,PRCP,GHCND:US1NJES0018,5.1,"MAPLEWOOD TWP 0.9 SE, NJ US"
2018-08-03,PRCP,GHCND:US1NJES0019,24.6,"WEST CALDWELL TWP 1.3 NE, NJ US"
2018-08-03,PRCP,GHCND:US1NJES0024,18.8,"CEDAR GROVE TWP 0.4 W, NJ US"
2018-08-03,SNOW,GHCND:US1NJES0024,0.0,"CEDAR GROVE TWP 0.4 W, NJ US"
2018-08-03,SNWD,GHCND:US1NJES0024,0.0,"CEDAR GROVE TWP 0.4 W, NJ US"
2018-08-03,PRCP,GHCND:US1NJHD0001,3.8,"HARRISON 0.3 N, NJ US"
2018-08-03,PRCP,GHCND:US1NJHD0002,4.6,"KEARNY 1.7 NW, NJ US"
2018-08-03,PRCP,GHCND:US1NJMD0038,4.8,"EDISON TWP 1.9 N, NJ US"
2018-08-03,PRCP,GHCND:US1NJMD0043,4.1,"WOODBRIDGE TWP 1.1 ESE, NJ US"
2018-08-03,PRCP,GHCND:US1NJMD0045,16.0,"WOODBRIDGE TWP 1.1 NNE, NJ US"
2018-08-03,PRCP,GHCND:US1NJMD0050,28.7,"WOODBRIDGE TWP 3.0 NNW, NJ US"
2018-08-03,PRCP,GHCND:US1NJMD0062,0.0,"OLD BRIDGE TWP 5.1 NE, NJ US"
2018-08-03,SNOW,GHCND:US1NJMD0062,0.0,"OLD BRIDGE TWP 5.1 NE, NJ US"
2018-08-03,DAPR,GHCND:US1NJMD0066,6.0,"SOUTH PLAINFIELD 0.7 NNE, NJ US"
2018-08-03,MDPR,GHCND:US1NJMD0066,31.2,"SOUTH PLAINFIELD 0.7 NNE, NJ US"
2018-08-03,DAPR,GHCND:US1NJMD0070,2.0,"NEW BRUNSWICK 1.8 E, NJ US"
2018-08-03,MDPR,GHCND:US1NJMD0070,7.6,"NEW BRUNSWICK 1.8 E, NJ US"
2018-08-03,PRCP,GHCND:US1NJMD0073,4.1,"CARTERET 0.6 WSW, NJ US"
2018-08-03,PRCP,GHCND:US1NJMD0074,1.0,"HIGHLAND PARK 0.5 E, NJ US"
2018-08-03,PRCP,GHCND:US1NJMD0082,16.3,"METUCHEN 0.5 E, NJ US"
2018-08-03,PRCP,GHCND:US1NJMN0010,0.0,"EATONTOWN 1.2 NE, NJ US"
2018-08-03,PRCP,GHCND:US1NJMN0012,0.5,"COLTS NECK TWP 2.4 NW, NJ US"
2018-08-03,PRCP,GHCND:US1NJMN0048,0.5,"LONG BRANCH 0.5 W, NJ US"
2018-08-03,PRCP,GHCND:US1NJMN0069,0.8,"LONG BRANCH 1.7 SSW, NJ US"
2018-08-03,PRCP,GHCND:US1NJMS0011,30.2,"BOONTON 0.6 NW, NJ US"
2018-08-03,PRCP,GHCND:US1NJMS0049,21.3,"FLORHAM PARK 0.2 WNW, NJ US"
2018-08-03,PRCP,GHCND:US1NJMS0069,19.6,"CHATHAM TWP 2.0 NNW, NJ US"
2018-08-03,PRCP,GHCND:US1NJMS0070,19.8,"CHATHAM TWP 1.1 NNW, NJ US"
2018-08-03,PRCP,GHCND:US1NJMS0078,30.0,"BOONTON 0.7 WSW, NJ US"
2018-08-03,PRCP,GHCND:US1NJPS0005,15.2,"HAWTHORNE 0.4 S, NJ US"
2018-08-03,PRCP,GHCND:US1NJPS0012,18.0,"LITTLE FALLS TWP 0.5 WNW, NJ US"
2018-08-03,SNOW,GHCND:US1NJPS0012,0.0,"LITTLE FALLS TWP 0.5 WNW, NJ US"
2018-08-03,PRCP,GHCND:US1NJPS0014,16.5,"HAWTHORNE 1.0 SSE, NJ US"
2018-08-03,PRCP,GHCND:US1NJPS0015,43.4,"WAYNE TWP 0.8 SSW, NJ US"
2018-08-03,PRCP,GHCND:US1NJPS0018,16.8,"PATERSON 2.0 W, NJ US"
2018-08-03,PRCP,GHCND:US1NJPS0022,20.6,"RINGWOOD 3.0 SSE, NJ US"
2018-08-03,PRCP,GHCND:US1NJPS0025,22.9,"BLOOMINGDALE 0.7 SSE, NJ US"
2018-08-03,PRCP,GHCND:US1NJUN0003,19.8,"LINDEN 2.2 NW, NJ US"
2018-08-03,PRCP,GHCND:US1NJUN0010,13.7,"NEW PROVIDENCE 0.8 ESE, NJ US"
2018-08-03,PRCP,GHCND:US1NJUN0014,19.1,"WESTFIELD 0.6 NE, NJ US"
2018-08-03,PRCP,GHCND:US1NJUN0017,9.7,"CRANFORD TWP 1.1 NNW, NJ US"
2018-08-03,PRCP,GHCND:US1NJUN0028,14.7,"SPRINGFIELD TWP 0.7 NNE, NJ US"
2018-08-03,PRCP,GHCND:US1NYKN0025,0.0,"BROOKLYN 3.1 NW, NY US"
2018-08-03,SNOW,GHCND:US1NYKN0025,0.0,"BROOKLYN 3.1 NW, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0007,0.0,"FLORAL PARK 0.4 W, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0014,1.0,"LYNBROOK 0.3 NW, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0027,11.9,"PORT WASHINGTON 0.8 N, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0030,0.0,"PLAINEDGE 0.4 WSW, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0032,0.5,"LOCUST VALLEY 0.3 E, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0034,0.0,"WANTAGH 0.3 ESE, NY US"
2018-08-03,SNOW,GHCND:US1NYNS0034,0.0,"WANTAGH 0.3 ESE, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0036,0.0,"SYOSSET 2.0 SSW, NY US"
2018-08-03,SNOW,GHCND:US1NYNS0036,0.0,"SYOSSET 2.0 SSW, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0037,0.0,"WANTAGH 1.1 NNE, NY US"
2018-08-03,SNOW,GHCND:US1NYNS0037,0.0,"WANTAGH 1.1 NNE, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0041,0.8,"LYNBROOK 0.6 ENE, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0043,0.0,"PLAINVIEW 0.4 ENE, NY US"
2018-08-03,SNOW,GHCND:US1NYNS0043,0.0,"PLAINVIEW 0.4 ENE, NY US"
2018-08-03,PRCP,GHCND:US1NYNS0046,0.0,"MASSAPEQUA PARK 1.2 N, NY US"
2018-08-03,PRCP,GHCND:US1NYQN0002,0.8,"MIDDLE VILLAGE 0.5 SW, NY US"
2018-08-03,PRCP,GHCND:US1NYQN0027,0.3,"SADDLE ROCK 3.4 WSW, NY US"
2018-08-03,PRCP,GHCND:US1NYRC0001,0.8,"STATEN ISLAND 4.5 SSE, NY US"
2018-08-03,PRCP,GHCND:US1NYRC0002,5.6,"STATEN ISLAND 1.4 SE, NY US"
2018-08-03,PRCP,GHCND:US1NYRL0005,13.2,"WEST NYACK 1.3 WSW, NY US"
2018-08-03,PRCP,GHCND:US1NYSF0061,0.0,"CENTERPORT 0.9 SW, NY US"
2018-08-03,SNOW,GHCND:US1NYSF0061,0.0,"CENTERPORT 0.9 SW, NY US"
2018-08-03,PRCP,GHCND:US1NYSF0062,2.5,"COPIAGUE 0.4 ENE, NY US"
2018-08-03,PRCP,GHCND:US1NYSF0083,0.0,"MELVILLE 1.6 SW, NY US"
2018-08-03,PRCP,GHCND:US1NYSF0089,1.0,"AMITYVILLE 0.1 WSW, NY US"
2018-08-03,PRCP,GHCND:US1NYSF0092,0.8,"AMITYVILLE 0.6 NNE, NY US"
2018-08-03,PRCP,GHCND:US1NYWC0018,6.6,"ARMONK 0.3 SE, NY US"
2018-08-03,SNOW,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-08-03,SNWD,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-08-03,WESD,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-08-03,WESF,GHCND:US1NYWC0018,0.0,"ARMONK 0.3 SE, NY US"
2018-08-03,PRCP,GHCND:USC00066655,3.0,"PUTNAM LAKE, CT US"
2018-08-03,PRCP,GHCND:USC00280907,34.5,"BOONTON 1 SE, NJ US"
2018-08-03,SNOW,GHCND:USC00280907,0.0,"BOONTON 1 SE, NJ US"
2018-08-03,SNWD,GHCND:USC00280907,0.0,"BOONTON 1 SE, NJ US"
2018-08-03,TMAX,GHCND:USC00280907,30.0,"BOONTON 1 SE, NJ US"
2018-08-03,TMIN,GHCND:USC00280907,21.7,"BOONTON 1 SE, NJ US"
2018-08-03,TOBS,GHCND:USC00280907,22.8,"BOONTON 1 SE, NJ US"
2018-08-03,PRCP,GHCND:USC00281335,14.2,"CANOE BROOK, NJ US"
2018-08-03,SNOW,GHCND:USC00281335,0.0,"CANOE BROOK, NJ US"
2018-08-03,SNWD,GHCND:USC00281335,0.0,"CANOE BROOK, NJ US"
2018-08-03,TMAX,GHCND:USC00281335,30.6,"CANOE BROOK, NJ US"
2018-08-03,TMIN,GHCND:USC00281335,22.8,"CANOE BROOK, NJ US"
2018-08-03,TOBS,GHCND:USC00281335,23.9,"CANOE BROOK, NJ US"
2018-08-03,PRCP,GHCND:USC00283704,3.8,"HARRISON, NJ US"
2018-08-03,SNOW,GHCND:USC00283704,0.0,"HARRISON, NJ US"
2018-08-03,SNWD,GHCND:USC00283704,0.0,"HARRISON, NJ US"
2018-08-03,TMAX,GHCND:USC00283704,34.4,"HARRISON, NJ US"
2018-08-03,TMIN,GHCND:USC00283704,23.9,"HARRISON, NJ US"
2018-08-03,TOBS,GHCND:USC00283704,24.4,"HARRISON, NJ US"
2018-08-03,WT01,GHCND:USC00283704,1.0,"HARRISON, NJ US"
2018-08-03,WT03,GHCND:USC00283704,1.0,"HARRISON, NJ US"
2018-08-03,PRCP,GHCND:USC00289187,25.1,"WANAQUE RAYMOND DAM, NJ US"
2018-08-03,SNOW,GHCND:USC00289187,0.0,"WANAQUE RAYMOND DAM, NJ US"
2018-08-03,SNWD,GHCND:USC00289187,0.0,"WANAQUE RAYMOND DAM, NJ US"
2018-08-03,TMAX,GHCND:USC00289187,30.0,"WANAQUE RAYMOND DAM, NJ US"
2018-08-03,TMIN,GHCND:USC00289187,21.1,"WANAQUE RAYMOND DAM, NJ US"
2018-08-03,TOBS,GHCND:USC00289187,27.8,"WANAQUE RAYMOND DAM, NJ US"
2018-08-03,PRCP,GHCND:USC00301309,0.0,"CENTERPORT, NY US"
2018-08-03,SNOW,GHCND:USC00301309,0.0,"CENTERPORT, NY US"
2018-08-03,SNWD,GHCND:USC00301309,0.0,"CENTERPORT, NY US"
2018-08-03,TMAX,GHCND:USC00301309,31.1,"CENTERPORT, NY US"
2018-08-03,TMIN,GHCND:USC00301309,23.9,"CENTERPORT, NY US"
2018-08-03,TOBS,GHCND:USC00301309,23.9,"CENTERPORT, NY US"
2018-08-03,PRCP,GHCND:USC00308577,0.0,"SYOSSET, NY US"
2018-08-03,SNOW,GHCND:USC00308577,0.0,"SYOSSET, NY US"
2018-08-03,SNWD,GHCND:USC00308577,0.0,"SYOSSET, NY US"
2018-08-03,AWND,GHCND:USW00014732,4.1,"LA GUARDIA AIRPORT, NY US"
2018-08-03,PRCP,GHCND:USW00014732,4.8,"LA GUARDIA AIRPORT, NY US"
2018-08-03,SNOW,GHCND:USW00014732,0.0,"LA GUARDIA AIRPORT, NY US"
2018-08-03,SNWD,GHCND:USW00014732,0.0,"LA GUARDIA AIRPORT, NY US"
2018-08-03,TAVG,GHCND:USW00014732,27.4,"LA GUARDIA AIRPORT, NY US"
2018-08-03,TMAX,GHCND:USW00014732,30.6,"LA GUARDIA AIRPORT, NY US"
2018-08-03,TMIN,GHCND:USW00014732,24.4,"LA GUARDIA AIRPORT, NY US"
2018-08-03,WDF2,GHCND:USW00014732,190.0,"LA GUARDIA AIRPORT, NY US"
2018-08-03,WDF5,GHCND:USW00014732,240.0,"LA GUARDIA AIRPORT, NY US"
2018-08-03,WSF2,GHCND:USW00014732,10.7,"LA GUARDIA AIRPORT, NY US"
2018-08-03,WSF5,GHCND:USW00014732,15.2,"LA GUARDIA AIRPORT, NY US"
2018-08-03,WT03,GHCND:USW00014732,1.0,"LA GUARDIA AIRPORT, NY US"
2018-08-03,AWND,GHCND:USW00014734,3.3,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-03,PRCP,GHCND:USW00014734,13.7,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-03,SNOW,GHCND:USW00014734,0.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-03,SNWD,GHCND:USW00014734,0.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-03,TAVG,GHCND:USW00014734,25.4,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-03,TMAX,GHCND:USW00014734,30.6,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-03,TMIN,GHCND:USW00014734,22.2,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-03,WDF2,GHCND:USW00014734,240.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
2018-08-03,WDF5,GHCND:USW00014734,240.0,"NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US"
